symbol,side,size,price,timestamp
BTC,BUY,0.0014,14286360.000,2025-11-30 22:59:43.133
BTC,BUY,0.0010,14285546.000,2025-11-30 23:00:31.842
BTC,BUY,0.0025,14285546.000,2025-11-30 23:00:31.842
BTC,SELL,0.0001,14285540.000,2025-11-30 23:00:32.932
BTC,SELL,0.0099,14285422.000,2025-11-30 23:00:32.932
BTC,SELL,0.0066,14285422.000,2025-11-30 23:00:39.157
BTC,SELL,0.0000,14285422.000,2025-11-30 23:00:51.829
BTC,BUY,0.0001,14285897.000,2025-11-30 23:01:24.266
BTC,SELL,0.0027,14282072.000,2025-11-30 23:01:55.031
BTC,BUY,0.0002,14283200.000,2025-11-30 23:02:29.994
BTC,SELL,0.0001,14281880.000,2025-11-30 23:02:56.397
BTC,SELL,0.0050,14280000.000,2025-11-30 23:02:56.397
BTC,SELL,0.0051,14280000.000,2025-11-30 23:02:57.630
BTC,SELL,0.0030,14275209.000,2025-11-30 23:02:57.630
BTC,SELL,0.0020,14274637.000,2025-11-30 23:02:57.630
BTC,BUY,0.0004,14271859.000,2025-11-30 23:03:21.663
BTC,SELL,0.0100,14270000.000,2025-11-30 23:03:22.640
BTC,SELL,0.0100,14270000.000,2025-11-30 23:03:23.777
BTC,SELL,0.0001,14263000.000,2025-11-30 23:04:14.868
BTC,SELL,0.0009,14261638.000,2025-11-30 23:04:14.868
BTC,SELL,0.0001,14261638.000,2025-11-30 23:04:15.218
BTC,SELL,0.0039,14260000.000,2025-11-30 23:04:15.218
BTC,BUY,0.0001,14260001.000,2025-11-30 23:04:31.744
BTC,SELL,0.0050,14260000.000,2025-11-30 23:04:51.606
BTC,SELL,0.0152,14260000.000,2025-11-30 23:04:58.689
BTC,SELL,0.0000,14260000.000,2025-11-30 23:04:58.689
BTC,SELL,0.0007,14260000.000,2025-11-30 23:04:58.689
BTC,SELL,0.0002,14260000.000,2025-11-30 23:04:58.689
BTC,SELL,0.0001,14260000.000,2025-11-30 23:04:58.689
BTC,SELL,0.0001,14260000.000,2025-11-30 23:04:58.689
BTC,SELL,0.0838,14260000.000,2025-11-30 23:04:58.689
BTC,SELL,0.0162,14260000.000,2025-11-30 23:05:03.781
BTC,SELL,0.0138,14260000.000,2025-11-30 23:05:03.781
BTC,BUY,0.0001,14260001.000,2025-11-30 23:05:22.861
BTC,BUY,0.0007,14260001.000,2025-11-30 23:05:22.861
BTC,SELL,0.0007,14260000.000,2025-11-30 23:05:28.657
BTC,SELL,0.0055,14260000.000,2025-11-30 23:05:28.922
BTC,SELL,0.0003,14260000.000,2025-11-30 23:05:28.922
BTC,SELL,0.0007,14254037.000,2025-11-30 23:05:28.922
BTC,SELL,0.0000,14254037.000,2025-11-30 23:05:30.114
BTC,SELL,0.0005,14252875.000,2025-11-30 23:05:30.843
BTC,SELL,0.0001,14252875.000,2025-11-30 23:05:30.843
BTC,SELL,0.0001,14252875.000,2025-11-30 23:05:30.943
BTC,SELL,0.0011,14251611.000,2025-11-30 23:05:30.943
BTC,SELL,0.0001,14250001.000,2025-11-30 23:05:30.943
BTC,SELL,0.0188,14250000.000,2025-11-30 23:05:30.943
BTC,SELL,0.0012,14250000.000,2025-11-30 23:05:30.954
BTC,SELL,0.0010,14250000.000,2025-11-30 23:05:30.954
BTC,SELL,0.0010,14250000.000,2025-11-30 23:05:30.954
BTC,SELL,0.0068,14250000.000,2025-11-30 23:05:30.954
BTC,SELL,0.0132,14250000.000,2025-11-30 23:05:31.267
BTC,SELL,0.0000,14250000.000,2025-11-30 23:05:31.267
BTC,SELL,0.0000,14250000.000,2025-11-30 23:05:31.267
BTC,SELL,0.0000,14250000.000,2025-11-30 23:05:31.267
BTC,SELL,0.0067,14250000.000,2025-11-30 23:05:31.267
BTC,SELL,0.0003,14250000.000,2025-11-30 23:05:31.720
BTC,SELL,0.0004,14250000.000,2025-11-30 23:05:31.720
BTC,SELL,0.0043,14250000.000,2025-11-30 23:05:31.720
BTC,SELL,0.0088,14250000.000,2025-11-30 23:05:31.727
BTC,SELL,0.0184,14250000.000,2025-11-30 23:05:31.748
BTC,SELL,0.0237,14250000.000,2025-11-30 23:05:31.838
BTC,SELL,0.0280,14250000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0000,14250000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0001,14250000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0001,14250000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0010,14250000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0010,14250000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0002,14250000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0001,14249999.000,2025-11-30 23:05:32.207
BTC,SELL,0.0005,14242000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0001,14241376.000,2025-11-30 23:05:32.207
BTC,SELL,0.0002,14240000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0001,14240000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0000,14240000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0000,14240000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0001,14240000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0001,14240000.000,2025-11-30 23:05:32.207
BTC,SELL,0.0033,14239999.000,2025-11-30 23:05:32.207
BTC,SELL,0.0100,14239999.000,2025-11-30 23:05:32.266
BTC,SELL,0.0001,14239999.000,2025-11-30 23:05:32.305
BTC,SELL,0.0000,14238575.000,2025-11-30 23:05:32.305
BTC,SELL,0.0045,14237579.000,2025-11-30 23:05:32.305
BTC,BUY,0.0010,14239210.000,2025-11-30 23:05:43.739
BTC,BUY,0.0004,14241123.000,2025-11-30 23:06:02.961
BTC,BUY,0.0003,14242120.000,2025-11-30 23:06:11.352
BTC,BUY,0.0000,14244490.000,2025-11-30 23:06:41.058
BTC,BUY,0.0026,14246070.000,2025-11-30 23:06:42.782
BTC,BUY,0.0026,14247503.000,2025-11-30 23:06:49.235
BTC,BUY,0.0013,14246700.000,2025-11-30 23:06:55.698
BTC,BUY,0.0025,14246579.000,2025-11-30 23:07:02.110
BTC,SELL,0.0050,14244889.000,2025-11-30 23:07:03.210
BTC,BUY,0.0011,14245581.000,2025-11-30 23:07:52.988
BTC,SELL,0.0012,14240000.000,2025-11-30 23:08:04.516
BTC,BUY,0.0000,14240001.000,2025-11-30 23:08:08.662
BTC,SELL,0.0100,14240000.000,2025-11-30 23:08:11.147
BTC,SELL,0.0088,14240000.000,2025-11-30 23:08:11.931
BTC,SELL,0.0012,14237433.000,2025-11-30 23:08:11.931
BTC,SELL,0.0035,14235001.000,2025-11-30 23:08:40.710
BTC,SELL,0.0000,14235000.000,2025-11-30 23:08:40.710
BTC,SELL,0.0010,14235000.000,2025-11-30 23:08:40.710
BTC,BUY,0.0050,14235755.000,2025-11-30 23:08:41.323
BTC,SELL,0.0030,14240000.000,2025-11-30 23:08:42.579
BTC,SELL,0.0020,14240000.000,2025-11-30 23:08:42.685
BTC,SELL,0.0030,14235000.000,2025-11-30 23:08:42.685
BTC,SELL,0.0040,14235000.000,2025-11-30 23:08:43.010
BTC,SELL,0.0040,14235000.000,2025-11-30 23:08:43.769
BTC,SELL,0.1000,14235000.000,2025-11-30 23:08:44.661
BTC,SELL,0.1000,14235000.000,2025-11-30 23:08:45.687
BTC,SELL,0.1000,14235000.000,2025-11-30 23:08:46.746
BTC,SELL,0.0100,14235000.000,2025-11-30 23:08:47.231
BTC,SELL,0.1000,14235000.000,2025-11-30 23:08:47.678
BTC,SELL,0.0030,14235000.000,2025-11-30 23:08:48.326
BTC,SELL,0.1000,14235000.000,2025-11-30 23:08:49.431
BTC,SELL,0.1000,14235000.000,2025-11-30 23:08:50.420
BTC,SELL,0.0410,14235000.000,2025-11-30 23:08:50.795
BTC,SELL,0.0090,14233333.000,2025-11-30 23:08:50.795
BTC,SELL,0.0300,14233333.000,2025-11-30 23:08:51.774
BTC,SELL,0.0032,14233333.000,2025-11-30 23:08:52.264
BTC,SELL,0.0018,14232870.000,2025-11-30 23:08:52.264
BTC,SELL,0.0100,14232870.000,2025-11-30 23:08:52.267
BTC,SELL,0.1000,14232870.000,2025-11-30 23:08:52.913
BTC,SELL,0.1000,14232870.000,2025-11-30 23:08:53.915
BTC,BUY,0.0038,14233250.000,2025-11-30 23:08:54.114
BTC,BUY,0.0028,14233334.000,2025-11-30 23:08:54.114
BTC,SELL,0.1000,14232870.000,2025-11-30 23:08:55.992
BTC,BUY,0.0011,14232871.000,2025-11-30 23:08:56.780
BTC,SELL,0.1000,14232870.000,2025-11-30 23:08:57.353
BTC,SELL,0.1000,14232870.000,2025-11-30 23:08:58.472
BTC,BUY,0.0014,14232871.000,2025-11-30 23:08:59.544
BTC,BUY,0.0025,14232871.000,2025-11-30 23:08:59.544
BTC,SELL,0.1000,14232870.000,2025-11-30 23:09:00.581
BTC,SELL,0.1000,14232870.000,2025-11-30 23:09:01.939
BTC,SELL,0.0050,14232870.000,2025-11-30 23:09:02.085
BTC,BUY,0.0000,14232871.000,2025-11-30 23:09:04.784
BTC,BUY,0.0000,14232871.000,2025-11-30 23:09:04.784
BTC,BUY,0.0062,14235000.000,2025-11-30 23:09:04.784
BTC,BUY,0.0022,14235000.000,2025-11-30 23:09:07.453
BTC,BUY,0.0014,14233669.000,2025-11-30 23:09:33.981
BTC,BUY,0.0014,14234422.000,2025-11-30 23:09:33.981
BTC,BUY,0.0071,14236590.000,2025-11-30 23:09:33.981
BTC,BUY,0.0027,14237380.000,2025-11-30 23:09:37.101
BTC,SELL,0.0010,14238959.000,2025-11-30 23:10:42.637
BTC,SELL,0.0067,14238959.000,2025-11-30 23:10:42.935
BTC,SELL,0.0013,14237399.000,2025-11-30 23:10:42.935
BTC,SELL,0.0020,14236583.000,2025-11-30 23:10:42.935
BTC,BUY,0.0040,14241931.000,2025-11-30 23:10:43.768
BTC,BUY,0.0020,14239989.000,2025-11-30 23:10:56.011
BTC,BUY,0.0002,14241919.000,2025-11-30 23:10:56.011
BTC,BUY,0.0050,14241920.000,2025-11-30 23:11:02.201
BTC,BUY,0.0036,14246903.000,2025-11-30 23:11:16.813
BTC,SELL,0.0400,14241832.000,2025-11-30 23:11:17.282
BTC,SELL,0.0036,14245760.000,2025-11-30 23:12:00.734
BTC,SELL,0.0001,14240981.000,2025-11-30 23:12:00.734
BTC,SELL,0.0050,14240980.000,2025-11-30 23:12:00.734
BTC,SELL,0.0113,14240802.000,2025-11-30 23:12:00.734
BTC,SELL,0.0050,14240405.000,2025-11-30 23:12:07.932
BTC,SELL,0.0050,14240405.000,2025-11-30 23:12:07.932
BTC,SELL,0.0300,14240310.000,2025-11-30 23:12:07.932
BTC,SELL,0.0200,14240311.000,2025-11-30 23:12:13.634
BTC,BUY,0.0004,14242910.000,2025-11-30 23:12:46.371
BTC,SELL,0.0012,14240750.000,2025-11-30 23:13:12.566
BTC,BUY,0.0000,14244490.000,2025-11-30 23:13:47.241
BTC,BUY,0.0000,14246070.000,2025-11-30 23:14:34.151
BTC,SELL,0.0000,14243066.000,2025-11-30 23:14:53.645
BTC,SELL,0.0002,14242337.000,2025-11-30 23:14:53.645
BTC,SELL,0.0098,14242335.000,2025-11-30 23:14:53.645
BTC,BUY,0.0001,14240687.000,2025-11-30 23:15:30.448
BTC,SELL,0.1000,14232870.000,2025-11-30 23:16:02.316
BTC,SELL,0.1000,14232870.000,2025-11-30 23:16:03.539
BTC,SELL,0.1000,14232870.000,2025-11-30 23:16:05.177
BTC,BUY,0.0002,14234220.000,2025-11-30 23:16:06.612
BTC,SELL,0.0700,14237946.000,2025-11-30 23:17:14.218
BTC,BUY,0.0001,14237200.000,2025-11-30 23:18:24.756
BTC,SELL,0.0006,14236862.000,2025-11-30 23:18:54.071
BTC,SELL,0.0010,14236856.000,2025-11-30 23:19:30.849
BTC,SELL,0.0040,14232870.000,2025-11-30 23:19:30.849
BTC,BUY,0.0001,14233399.000,2025-11-30 23:19:42.659
BTC,SELL,0.0005,14232870.000,2025-11-30 23:20:05.668
BTC,SELL,0.0056,14232870.000,2025-11-30 23:20:38.414
BTC,SELL,0.0007,14232871.000,2025-11-30 23:21:11.733
BTC,BUY,0.0001,14234425.000,2025-11-30 23:21:19.376
BTC,SELL,0.0000,14232870.000,2025-11-30 23:21:43.127
BTC,BUY,0.0035,14234500.000,2025-11-30 23:22:17.451
BTC,SELL,0.0050,14233251.000,2025-11-30 23:22:31.186
BTC,BUY,0.0003,14235010.000,2025-11-30 23:22:36.673
BTC,SELL,0.0100,14232870.000,2025-11-30 23:22:55.675
BTC,SELL,0.1000,14232870.000,2025-11-30 23:23:06.601
BTC,SELL,0.1000,14232870.000,2025-11-30 23:23:07.889
BTC,SELL,0.0631,14232870.000,2025-11-30 23:23:08.158
BTC,SELL,0.0002,14232070.000,2025-11-30 23:23:08.756
BTC,SELL,0.0000,14230000.000,2025-11-30 23:23:08.756
BTC,SELL,0.0000,14230000.000,2025-11-30 23:23:08.756
BTC,SELL,0.0010,14230000.000,2025-11-30 23:23:08.756
BTC,SELL,0.0001,14230000.000,2025-11-30 23:23:08.756
BTC,SELL,0.0001,14230000.000,2025-11-30 23:23:08.756
BTC,SELL,0.0001,14230000.000,2025-11-30 23:23:08.756
BTC,SELL,0.0030,14230000.000,2025-11-30 23:23:08.756
BTC,SELL,0.0000,14230000.000,2025-11-30 23:23:08.756
BTC,SELL,0.0500,14225970.000,2025-11-30 23:23:08.756
BTC,SELL,0.0001,14225404.000,2025-11-30 23:23:08.756
BTC,SELL,0.0005,14225250.000,2025-11-30 23:23:08.756
BTC,SELL,0.0001,14224286.000,2025-11-30 23:23:08.756
BTC,SELL,0.0001,14222228.000,2025-11-30 23:23:08.756
BTC,SELL,0.0004,14222222.000,2025-11-30 23:23:08.756
BTC,SELL,0.0001,14222222.000,2025-11-30 23:23:08.756
BTC,SELL,0.0042,14221846.000,2025-11-30 23:23:08.756
BTC,BUY,0.0001,14225529.000,2025-11-30 23:24:05.973
BTC,BUY,0.0000,14230115.000,2025-11-30 23:24:48.985
BTC,BUY,0.0000,14230975.000,2025-11-30 23:25:02.025
BTC,BUY,0.0001,14229308.000,2025-11-30 23:25:24.122
BTC,BUY,0.0021,14224595.000,2025-11-30 23:25:37.897
BTC,BUY,0.0021,14224595.000,2025-11-30 23:25:37.897
BTC,BUY,0.0059,14228102.000,2025-11-30 23:25:37.897
BTC,BUY,0.0001,14222520.000,2025-11-30 23:25:48.863
BTC,SELL,0.0000,14222519.000,2025-11-30 23:25:57.221
BTC,SELL,0.0010,14221846.000,2025-11-30 23:25:57.943
BTC,SELL,0.0013,14221127.000,2025-11-30 23:25:57.943
BTC,SELL,0.0000,14220000.000,2025-11-30 23:25:57.943
BTC,SELL,0.0001,14220000.000,2025-11-30 23:25:57.943
BTC,SELL,0.0002,14220000.000,2025-11-30 23:25:57.943
BTC,SELL,0.0001,14220000.000,2025-11-30 23:25:57.943
BTC,SELL,0.0001,14220000.000,2025-11-30 23:25:57.943
BTC,SELL,0.0020,14220000.000,2025-11-30 23:25:57.943
BTC,SELL,0.0006,14220000.000,2025-11-30 23:25:57.943
BTC,SELL,0.0001,14220000.000,2025-11-30 23:25:57.943
BTC,SELL,0.0000,14220000.000,2025-11-30 23:25:57.943
BTC,SELL,0.0045,14220000.000,2025-11-30 23:25:57.943
BTC,SELL,0.0155,14220000.000,2025-11-30 23:25:58.011
BTC,SELL,0.0045,14216633.000,2025-11-30 23:25:58.011
BTC,SELL,0.0013,14215000.000,2025-11-30 23:26:13.063
BTC,SELL,0.0001,14215000.000,2025-11-30 23:26:13.063
BTC,SELL,0.0000,14212165.000,2025-11-30 23:26:31.749
BTC,SELL,0.0000,14210000.000,2025-11-30 23:26:52.923
BTC,SELL,0.0001,14210000.000,2025-11-30 23:26:52.923
BTC,SELL,0.0001,14210000.000,2025-11-30 23:26:52.923
BTC,SELL,0.0001,14210000.000,2025-11-30 23:26:52.923
BTC,SELL,0.0017,14210000.000,2025-11-30 23:26:52.923
BTC,SELL,0.0001,14210000.000,2025-11-30 23:26:56.054
BTC,SELL,0.0001,14207216.000,2025-11-30 23:27:15.814
BTC,SELL,0.0002,14204571.000,2025-11-30 23:27:15.814
BTC,SELL,0.0005,14202520.000,2025-11-30 23:27:15.814
BTC,SELL,0.0001,14201165.000,2025-11-30 23:27:15.814
BTC,SELL,0.0050,14201000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0010,14201000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0001,14200001.000,2025-11-30 23:27:15.814
BTC,SELL,0.0000,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0000,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0020,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0001,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0000,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0005,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0000,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0000,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0002,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0002,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0001,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0010,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0001,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0000,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0087,14200000.000,2025-11-30 23:27:15.814
BTC,SELL,0.0113,14200000.000,2025-11-30 23:27:15.885
BTC,SELL,0.0087,14200000.000,2025-11-30 23:27:15.885
BTC,BUY,0.0001,14204990.000,2025-11-30 23:27:25.870
BTC,SELL,0.0040,14203800.000,2025-11-30 23:27:27.932
BTC,SELL,0.0013,14200000.000,2025-11-30 23:27:47.598
BTC,SELL,0.0001,14200000.000,2025-11-30 23:27:47.598
BTC,SELL,0.0070,14200000.000,2025-11-30 23:27:47.598
BTC,SELL,0.0003,14200000.000,2025-11-30 23:27:47.598
BTC,SELL,0.0007,14200000.000,2025-11-30 23:27:47.598
BTC,SELL,0.0007,14200000.000,2025-11-30 23:27:47.598
BTC,SELL,0.0100,14200000.000,2025-11-30 23:27:57.557
BTC,SELL,0.0293,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0036,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0050,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0000,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0010,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0000,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0006,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0003,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0007,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0014,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0000,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0010,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0000,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0050,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0000,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0010,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0500,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0010,14200000.000,2025-11-30 23:27:59.146
BTC,SELL,0.0030,14200000.000,2025-11-30 23:28:02.312
BTC,SELL,0.0020,14200000.000,2025-11-30 23:28:02.312
BTC,SELL,0.0008,14200000.000,2025-11-30 23:28:02.522
BTC,SELL,0.0012,14200000.000,2025-11-30 23:28:02.522
BTC,BUY,0.0000,14200001.000,2025-11-30 23:28:04.311
BTC,SELL,0.0010,14200000.000,2025-11-30 23:28:05.302
BTC,SELL,0.0500,14200000.000,2025-11-30 23:28:06.580
BTC,SELL,0.0010,14200000.000,2025-11-30 23:28:07.282
BTC,SELL,0.0030,14200000.000,2025-11-30 23:28:07.469
BTC,SELL,0.0100,14200000.000,2025-11-30 23:28:07.795
BTC,SELL,0.0154,14200000.000,2025-11-30 23:28:11.696
BTC,SELL,0.0050,14200000.000,2025-11-30 23:28:12.202
BTC,SELL,0.0100,14200000.000,2025-11-30 23:28:12.812
BTC,SELL,0.0034,14200000.000,2025-11-30 23:28:14.234
BTC,SELL,0.0006,14200000.000,2025-11-30 23:28:14.234
BTC,SELL,0.0004,14200000.000,2025-11-30 23:28:14.890
BTC,SELL,0.0002,14200000.000,2025-11-30 23:28:14.890
BTC,SELL,0.0000,14200000.000,2025-11-30 23:28:14.890
BTC,SELL,0.0004,14200000.000,2025-11-30 23:28:14.890
BTC,SELL,0.0006,14200000.000,2025-11-30 23:28:15.010
BTC,SELL,0.0000,14200000.000,2025-11-30 23:28:15.010
BTC,SELL,0.0000,14200000.000,2025-11-30 23:28:15.010
BTC,SELL,0.0024,14200000.000,2025-11-30 23:28:15.010
BTC,SELL,0.0035,14200000.000,2025-11-30 23:28:17.818
BTC,SELL,0.0000,14200000.000,2025-11-30 23:28:17.818
BTC,SELL,0.0064,14200000.000,2025-11-30 23:28:17.818
BTC,SELL,0.0136,14200000.000,2025-11-30 23:28:21.856
BTC,SELL,0.0000,14200000.000,2025-11-30 23:28:21.856
BTC,SELL,0.0010,14200000.000,2025-11-30 23:28:21.856
BTC,SELL,0.0200,14200000.000,2025-11-30 23:28:21.856
BTC,SELL,0.0002,14200000.000,2025-11-30 23:28:21.856
BTC,SELL,0.0000,14200000.000,2025-11-30 23:28:21.856
BTC,SELL,0.0050,14200000.000,2025-11-30 23:28:21.856
BTC,SELL,0.0001,14200000.000,2025-11-30 23:28:21.856
BTC,SELL,0.0015,14197055.000,2025-11-30 23:28:22.198
BTC,SELL,0.0035,14195002.000,2025-11-30 23:28:22.198
BTC,SELL,0.0030,14195002.000,2025-11-30 23:28:22.240
BTC,SELL,0.0100,14195003.000,2025-11-30 23:28:22.860
BTC,BUY,0.0040,14195165.000,2025-11-30 23:28:28.373
BTC,SELL,0.0100,14195164.000,2025-11-30 23:28:32.889
BTC,BUY,0.0009,14196300.000,2025-11-30 23:28:36.635
BTC,SELL,0.0100,14195166.000,2025-11-30 23:28:37.758
BTC,SELL,0.0010,14195166.000,2025-11-30 23:28:41.106
BTC,SELL,0.0008,14195166.000,2025-11-30 23:28:42.800
BTC,SELL,0.0002,14195000.000,2025-11-30 23:28:42.800
BTC,SELL,0.0002,14193750.000,2025-11-30 23:28:42.800
BTC,SELL,0.0001,14191713.000,2025-11-30 23:28:42.800
BTC,SELL,0.0001,14190171.000,2025-11-30 23:28:42.800
BTC,SELL,0.0001,14190167.000,2025-11-30 23:28:42.800
BTC,SELL,0.0014,14190001.000,2025-11-30 23:28:42.800
BTC,SELL,0.0000,14190000.000,2025-11-30 23:28:42.800
BTC,SELL,0.0001,14190000.000,2025-11-30 23:28:42.800
BTC,SELL,0.0001,14190000.000,2025-11-30 23:28:42.800
BTC,SELL,0.0000,14190000.000,2025-11-30 23:28:42.800
BTC,SELL,0.0022,14190000.000,2025-11-30 23:28:42.800
BTC,SELL,0.0010,14190000.000,2025-11-30 23:28:42.800
BTC,SELL,0.0001,14189190.000,2025-11-30 23:28:42.800
BTC,SELL,0.0001,14189190.000,2025-11-30 23:28:42.800
BTC,SELL,0.0035,14186372.000,2025-11-30 23:28:42.800
BTC,BUY,0.0000,14191265.000,2025-11-30 23:28:45.708
BTC,BUY,0.0001,14191264.000,2025-11-30 23:28:46.521
BTC,BUY,0.0004,14191559.000,2025-11-30 23:29:13.271
BTC,BUY,0.0046,14192350.000,2025-11-30 23:29:13.271
BTC,BUY,0.0001,14192544.000,2025-11-30 23:29:15.364
BTC,BUY,0.0004,14192544.000,2025-11-30 23:29:31.952
BTC,SELL,0.0100,14190939.000,2025-11-30 23:30:07.600
BTC,BUY,0.0001,14192149.000,2025-11-30 23:30:12.166
BTC,BUY,0.0005,14190413.000,2025-11-30 23:30:29.506
BTC,SELL,0.0005,14190001.000,2025-11-30 23:30:37.430
BTC,SELL,0.0035,14190000.000,2025-11-30 23:30:37.430
BTC,SELL,0.0001,14187651.000,2025-11-30 23:30:37.430
BTC,SELL,0.0059,14185393.000,2025-11-30 23:30:37.430
BTC,SELL,0.0005,14185521.000,2025-11-30 23:30:42.426
BTC,SELL,0.0095,14185521.000,2025-11-30 23:30:42.426
BTC,SELL,0.0001,14183627.000,2025-11-30 23:31:06.448
BTC,SELL,0.0010,14183000.000,2025-11-30 23:31:06.448
BTC,SELL,0.0177,14181819.000,2025-11-30 23:31:06.448
BTC,SELL,0.0100,14181820.000,2025-11-30 23:31:07.568
BTC,SELL,0.0050,14181947.000,2025-11-30 23:31:11.804
BTC,SELL,0.0038,14181947.000,2025-11-30 23:31:12.567
BTC,SELL,0.0040,14181916.000,2025-11-30 23:31:12.567
BTC,SELL,0.0022,14181818.000,2025-11-30 23:31:12.567
BTC,SELL,0.0010,14181818.000,2025-11-30 23:31:14.152
BTC,BUY,0.0000,14181947.000,2025-11-30 23:31:15.427
BTC,SELL,0.0100,14181818.000,2025-11-30 23:31:17.567
BTC,BUY,0.0030,14181939.000,2025-11-30 23:31:26.815
BTC,BUY,0.0020,14181940.000,2025-11-30 23:31:26.815
BTC,BUY,0.0100,14186810.000,2025-11-30 23:31:44.155
BTC,BUY,0.0100,14186810.000,2025-11-30 23:31:44.801
BTC,BUY,0.0043,14192713.000,2025-11-30 23:31:47.005
BTC,BUY,0.0014,14192715.000,2025-11-30 23:31:53.390
BTC,BUY,0.0014,14196300.000,2025-11-30 23:31:59.758
BTC,BUY,0.0002,14196335.000,2025-11-30 23:32:00.271
BTC,BUY,0.0013,14198669.000,2025-11-30 23:32:06.118
BTC,BUY,0.0031,14200250.000,2025-11-30 23:32:12.507
BTC,BUY,0.0020,14201040.000,2025-11-30 23:32:18.872
BTC,BUY,0.0035,14201589.000,2025-11-30 23:32:25.315
BTC,BUY,0.0011,14201580.000,2025-11-30 23:32:31.918
BTC,BUY,0.0100,14201580.000,2025-11-30 23:32:33.141
BTC,BUY,0.0015,14201580.000,2025-11-30 23:32:38.300
BTC,BUY,0.0005,14201570.000,2025-11-30 23:32:44.706
BTC,BUY,0.0033,14199677.000,2025-11-30 23:32:51.237
BTC,BUY,0.0027,14197716.000,2025-11-30 23:32:57.607
BTC,BUY,0.0040,14192293.000,2025-11-30 23:33:03.998
BTC,BUY,0.0019,14191997.000,2025-11-30 23:33:10.392
BTC,BUY,0.0024,14191775.000,2025-11-30 23:33:16.737
BTC,BUY,0.0021,14191311.000,2025-11-30 23:33:23.146
BTC,SELL,0.0100,14181818.000,2025-11-30 23:33:26.490
BTC,SELL,0.0050,14181818.000,2025-11-30 23:33:34.581
BTC,BUY,0.0042,14191190.000,2025-11-30 23:33:40.354
BTC,BUY,0.0018,14191087.000,2025-11-30 23:33:46.780
BTC,BUY,0.0036,14191087.000,2025-11-30 23:33:53.137
BTC,BUY,0.0036,14190966.000,2025-11-30 23:33:59.539
BTC,BUY,0.0004,14190965.000,2025-11-30 23:34:05.951
BTC,BUY,0.0020,14191275.000,2025-11-30 23:34:28.064
BTC,BUY,0.0000,14191274.000,2025-11-30 23:34:30.737
BTC,BUY,0.0034,14190792.000,2025-11-30 23:34:57.567
BTC,BUY,0.0002,14189503.000,2025-11-30 23:35:22.362
BTC,SELL,0.0309,14181822.000,2025-11-30 23:35:25.328
BTC,SELL,0.0010,14181818.000,2025-11-30 23:35:36.991
BTC,SELL,0.0008,14181818.000,2025-11-30 23:35:48.448
BTC,BUY,0.0002,14181818.000,2025-11-30 23:35:56.623
